종목코드,종목명,현재가,대비,등락률(%),매도호가,매수호가,거래량(주),거래대금(원),시가,고가,저가,액면가(원),상장주식수(주),상장시가총액(원)
004020,현대제철,69700,100.00,0.14,69700,69600,443865,30812944900,69400,70200,68100,5000,116549784,8.12352E+12
009540,현대중공업,117500,500.00,0.43,118000,117500,164266,19481763000,115500,120500,115000,5000,76000000,8.93E+12
003450,현대증권,8950,-250.00,-2.72,8960,8950,1086559,9823551460,9170,9270,8840,5000,236612530,2.11768E+12
005380,현대차,136500,500.00,0.37,137000,136500,465681,63492973000,136500,137500,134500,5000,220276479,3.00677E+13
011720,현대페인트,2215,-85.00,-3.70,2230,2215,555858,1239313620,2285,2285,2200,500,28031436,62089630740
010520,현대하이스코,58600,-700.00,-1.18,58900,58600,91790,5399086000,59000,59600,57900,5000,22807950,1.33655E+12
001450,현대해상,26750,50.00,0.19,26900,26750,428181,11494987500,26500,27050,26250,500,89400000,2.39145E+12
057050,현대홈쇼핑,124500,2000,1.63,124500,123500,43177,5305284000,121500,125000,120000,5000,12000000,1.494E+12
003010,혜인,3535,40.00,1.14,3535,3520,37471,131830740,3500,3560,3480,500,12712747,44939560645
008770,호텔신라,104500,-4500,-4.13,104500,104000,506332,52937139500,107000,108000,103000,5000,39248121,4.10143E+12
002460,화성산업,20450,50.00,0.25,20450,20400,92877,1922373400,20300,21200,19950,5000,12450800,2.54619E+11
013520,화승알앤에이,35250,750.00,2.17,35250,35000,27690,966497400,34050,35300,33800,5000,6456121,2.27578E+11
006060,화승인더,2440,320.00,15.09,2440,2435,11817564,28445471300,2210,2575,2205,500,55320000,1.34981E+11
010690,화신,6350,10.00,0.16,6370,6350,133939,859512890,6340,6610,6280,500,34920410,2.21745E+11
133820,화인베스틸,3690,15.00,0.41,3705,3690,52893,194150780,3635,3715,3635,500,32100000,1.18449E+11
010660,화천기계,31300,100.00,0.32,31300,31250,82,2565250,31100,31500,31000,5000,2200000,68860000000
000850,화천기공,68000,-700.00,-1.02,68700,68000,1767,122109300,67900,69500,67900,5000,2200000,1.496E+11
016580,환인제약,22000,850.00,4.02,22000,21950,67011,1465679000,21150,22050,21000,500,18600070,4.09202E+11
032560,황금에스티,6040,-10.00,-0.17,6040,6010,43473,261017370,6050,6110,5890,500,14000000,84560000000
004800,효성,130500,500.00,0.38,131000,130500,129250,16932982000,127000,133500,126000,5000,35117455,4.58283E+12
094280,효성ITX,13350,-450.00,-3.26,13450,13350,83730,1132919300,13900,13950,13350,500,11558200,1.54302E+11
093370,후성,4775,95.00,2.03,4780,4775,1951573,9240229440,4600,4845,4510,500,84823953,4.05034E+11
081660,휠라코리아,107000,0.00,0.00,107500,107000,23603,2534185000,107000,108500,106000,5000,11163014,1.19444E+12
005870,휴니드,6910,-440.00,-5.99,6920,6910,27993,198515870,7350,7360,6900,5000,10806015,74669563650
079980,휴비스,10900,-100.00,-0.91,10950,10900,125833,1362006050,10900,10950,10750,5000,34500000,3.7605E+11
005010,휴스틸,21950,450.00,2.09,21950,21750,14068,306927050,21800,21950,21500,5000,6918617,1.51864E+11
069260,휴켐스,24550,-200.00,-0.81,24550,24500,91553,2262416100,24750,25250,24300,1000,40878588,1.00357E+12
000540,흥국화재,4345,-35.00,-0.80,4345,4330,16503,71795295,4380,4385,4310,5000,64242645,2.79134E+11
003280,흥아해운,2680,0.00,0.00,2685,2680,602543,1618607660,2630,2735,2630,500,84713430,2.27032E+11
