종목코드,종목명,현재가,대비,등락률(%),매도호가,매수호가,거래량(주),거래대금(원),시가,고가,저가,액면가(원),상장주식수(주),상장시가총액(원)
004590,한국가구,35100,350.00,1.01,35150,35100,11229,399776800,34800,37350,34750,1000,1500000,52650000000
039340,한국경제TV,2740,-15.00,-0.54,2740,2730,158434,429363275,2720,2760,2670,500,23000000,63020000000
034950,한국기업평가,40900,250.00,0.62,40900,40600,2200,89526950,40950,40950,40550,5000,4540514,1.85707E+11
060250,한국사이버결제,32050,150.00,0.47,32050,32000,185605,5858837950,31250,32300,30650,500,18074243,5.79279E+11
025550,한국선재,2665,-135.00,-4.82,2680,2665,292245,789849685,2800,2800,2655,500,24522254,65351806910
017890,한국알콜,9510,100.00,1.06,9510,9500,578020,5544587920,9240,9760,9230,500,21605760,2.05471E+11
033430,한국자원투자개발,393,-3.00,-0.76,393,392,640593,249894636,389,396,385,500,127373553,50057806329
063570,한국전자금융,3055,15.00,0.49,3055,3040,81786,246012600,3040,3060,2950,500,26015009,79475852495
041460,한국전자인증,3605,-60.00,-1.64,3610,3605,173121,625798580,3450,3700,3450,500,21459249,77360592645
101680,한국정밀기계,5670,30.00,0.53,5670,5640,12936,72622990,5660,5690,5500,500,8404000,47650680000
039740,한국정보공학,4380,80.00,1.86,4385,4380,15175,65570705,4210,4385,4210,500,8018397,35120578860
053300,한국정보인증,7750,-170.00,-2.15,7760,7750,497710,3955664220,7920,8290,7660,500,26965000,2.08979E+11
025770,한국정보통신,13400,50.00,0.37,13500,13400,208630,2823501200,13200,13900,13200,500,38812743,5.20091E+11
023760,한국캐피탈,602,-7.00,-1.15,603,602,309962,186240603,605,607,597,500,121998856,73443311312
054040,한국컴퓨터,3700,-25.00,-0.67,3700,3695,31739,117450870,3720,3725,3675,500,16071290,59463773000
021650,한국큐빅,3550,-85.00,-2.34,3550,3545,60792,214509620,3650,3650,3300,500,9890000,35109500000
053590,한국테크놀로지,4115,70.00,1.73,4130,4115,68485,283340020,4050,4190,4045,500,29480837,1.21314E+11
034830,한국토지신탁,4080,80.00,2.00,4085,4080,6096514,24924175055,3880,4185,3850,1000,252489230,1.03016E+12
037230,한국팩키지,1110,-45.00,-3.90,1125,1110,120411,134805640,1130,1150,1105,500,25000000,27750000000
030520,한글과컴퓨터,18650,250.00,1.36,18650,18600,121243,2266991700,18500,18900,18400,500,23082211,4.30483E+11
052600,한네트,2840,25.00,0.89,2845,2840,94220,264071860,2815,2840,2755,500,11563700,32840908000
092460,한라IMS,8750,400.00,4.79,8750,8740,262884,2205671100,8300,9000,7890,500,9384296,82112590000
047080,한빛소프트,8810,-490.00,-5.27,8810,8800,261028,2357164470,9300,9400,8780,500,23134764,2.03817E+11
081970,한솔넥스지,5050,-730.00,-12.63,5100,5050,382112,2011345790,5900,6000,5050,500,5760000,29088000000
099660,한솔신텍,2140,-40.00,-1.83,2140,2135,158709,335281250,2180,2180,2060,500,34887602,74659468280
070590,한솔인티큐브,2350,-55.00,-2.29,2355,2350,55506,129956140,2415,2415,2285,500,13788521,32403024350
042520,한스바이오메드,21450,-350.00,-1.61,21500,21450,119427,2580260450,21750,22100,21200,500,9857857,2.11451E+11
078350,한양디지텍,8850,210.00,2.43,8860,8850,138432,1229541260,8540,9160,8500,500,10000000,88500000000
045100,한양이엔지,14750,500.00,3.51,14750,14700,330312,4822447550,14250,14900,14050,500,18000000,2.655E+11
046110,한일네트웍스,2270,-15.00,-0.66,2270,2255,108404,244936590,2270,2285,2245,500,11954227,27136095290
024740,한일단조,2570,-10.00,-0.39,2570,2540,7960,20409225,2580,2600,2530,500,13152000,33800640000
005860,한일사료,1355,-25.00,-1.81,1360,1355,244035,331313070,1370,1380,1350,500,31930685,43266078175
123840,한일진공,1570,20.00,1.29,1575,1570,276510,434212445,1550,1610,1525,100,31943639,50151513230
007770,한일화학,15850,-2750,-14.78,15850,15700,99231,1671243650,18450,18600,15500,500,3510000,55633500000
061460,한진피앤씨,3335,40.00,1.21,3340,3335,631124,2136226055,3345,3495,3280,500,80474889,2.68384E+11
079170,한창산업,6550,150.00,2.34,6560,6550,149540,987075470,6420,6830,6290,500,5200000,34060000000
077280,한컴지엠디,2280,-95.00,-4.00,2280,2275,21039,48741215,2370,2375,2280,500,10696250,24387450000
002680,한탑,1960,-15.00,-0.76,1960,1945,44434,87936725,2010,2010,1940,500,20800000,40768000000
217620,한화ACPC스팩,2120,15.00,0.71,2125,2120,174954,369643810,2100,2125,2095,100,7450000,15794000000
215380,한화MGI스팩,2160,15.00,0.70,2160,2155,47187,101703015,2145,2170,2140,100,5500000,11880000000
214680,한화에이스스팩1호,2225,-60.00,-2.63,2245,2225,87657,195128300,2345,2345,2195,100,4433000,9863425000
102210,해덕파워웨이,9580,-10.00,-0.10,9580,9500,6934,66590600,9700,9700,9500,500,10096657,96725974060
034810,해성산업,30250,-500.00,-1.63,30300,30250,67456,2057233200,31300,31300,29900,500,9780000,2.95845E+11
076610,해성옵틱스,5080,-60.00,-1.17,5090,5080,76100,385123305,5060,5180,4995,500,16675000,84709000000
008800,행남자기,5240,-460.00,-8.07,5250,5240,54422,290656510,5800,5800,5200,5000,6038978,31644244720
054300,헤스본,1460,-70.00,-4.58,1465,1460,543327,800462000,1540,1565,1415,500,19620377,28645750420
170030,현대공업,6500,0.00,0.00,6500,6490,33215,214605900,6500,6550,6420,500,15075000,97987500000
204630,현대드림스팩2호,2640,-185.00,-6.55,2640,2625,559802,1480711035,2800,2890,2490,100,6815000,17991600000
048410,현대아이비티,7900,320.00,4.22,7910,7900,1967496,15239392280,7730,8220,7250,500,30297753,2.39352E+11
204760,현대에이블스팩1호,2145,5.00,0.23,2145,2140,11088,23880940,2160,2160,2140,100,5525000,11851125000
026180,현대정보기술,1490,-45.00,-2.93,1495,1490,125812,187875620,1520,1530,1475,1000,50333330,74996661700
039010,현대통신,9590,150.00,1.59,9630,9590,455400,4299120960,9310,9750,9020,500,8625000,82713750000
092300,현우산업,1960,35.00,1.82,1960,1955,37727,73715080,1970,2040,1925,500,10000000,19600000000
053660,현진소재,2510,45.00,1.83,2545,2510,49459,123485345,2430,2585,2420,500,15943118,40017226180
060560,홈센타,2400,-30.00,-1.23,2400,2370,81167,194691325,2420,2480,2370,500,27142566,65142158400
064240,홈캐스트,6100,-100.00,-1.61,6100,6090,1376823,8607730720,6200,6470,6040,500,31170893,1.90142E+11
039610,화성,9450,-50.00,-0.53,9500,9450,37642,358838610,9780,9950,9200,500,7280000,68796000000
126640,화신정공,1365,0.00,0.00,1365,1360,9764,13205995,1365,1370,1340,100,36373887,49650355755
086250,화신테크,2985,65.00,2.23,2970,2940,10005,29637630,3020,3020,2920,500,9700000,28954500000
061250,화일약품,7100,-150.00,-2.07,7110,7100,199368,1433965360,7270,7380,7070,500,14410958,1.02318E+11
134780,화진,5250,30.00,0.57,5250,5240,13201,69031520,5220,5290,5190,500,12330000,64732500000
097870,효성오앤비,33900,1000,3.04,33900,33850,113807,3856217250,32850,35150,32750,500,5800000,1.9662E+11
050090,휘닉스소재,1265,-70.00,-5.24,1270,1265,1802863,2320794335,1315,1345,1255,500,54296366,68684902990
115160,휴맥스,18050,0.00,0.00,18050,17900,21630,388462550,18050,18200,17800,500,23911798,4.31608E+11
028080,휴맥스홀딩스,12500,450.00,3.73,12500,12400,35398,432759350,11850,12500,11800,500,12577506,1.57219E+11
200670,휴메딕스,91100,2000,2.24,91200,91100,156798,14153459300,87100,91800,87100,500,6506710,5.92761E+11
064090,휴바이론,1620,30.00,1.89,1620,1615,468308,757043775,1625,1690,1560,500,22258402,36058611240
065510,휴비츠,20300,1300,6.84,20300,20250,889657,17835197700,19750,20450,19300,500,11841371,2.4038E+11
084110,휴온스,82700,200.00,0.24,82700,82600,37720,3123485600,82400,83600,81600,500,11396154,9.42462E+11
024060,흥구석유,3090,20.00,0.65,3095,3090,153962,462998865,3070,3090,2910,100,15000000,46350000000
010240,흥국,4825,270.00,5.93,4860,4825,374741,1857724825,4550,5450,4550,500,6161348,29728504100
037440,희림,4295,10.00,0.23,4295,4265,41071,174690560,4285,4360,4105,500,13922475,59797030125
